"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME"
"ENSCAFG00000017119",13.9360853915573,-4.2803630744711,1.44455999633511,-2.96309124254479,0.00304566274230906,0.02016160094518,"DCST2","DC-STAMP domain containing 2"
"ENSCAFG00000018171",714.139157394998,1.83736757084302,0.62012638747995,2.96289209415787,0.00304763385668649,0.0201673183735893,"CCL5","C-C motif chemokine ligand 5"
"ENSCAFG00000001571",232.155186662677,1.81812790242249,0.613839106669616,2.9618965013271,0.00305750541130383,0.020217948818175,"LRFN2","leucine rich repeat and fibronectin type III domain containing 2"
"ENSCAFG00000048837",28.7465127960151,-2.11264057943922,0.713562767460072,-2.96069340467295,0.00306947332576125,0.0202750013548923,NA,NA
"ENSCAFG00000003864",39.0160639494217,1.41364666113616,0.477527564785553,2.96034567506277,0.00307294034740354,0.020276076029974,"CLEC5A","C-type lectin domain containing 5A"
"ENSCAFG00000015365",38.8979545911519,-3.26197327064323,1.10182319061301,-2.96052333843908,0.00307116851717687,0.020276076029974,"FGF23","fibroblast growth factor 23"
"ENSCAFG00000003334",45.74342993077,-3.64188668266358,1.23089211398984,-2.95873752156774,0.00308902086013674,0.0203527189902338,"ABCA13","ATP binding cassette subfamily A member 13"
"ENSCAFG00000008421",10.756191345569,-3.91903667955597,1.32456567704899,-2.95873337763606,0.00308906239575017,0.0203527189902338,"ASB5","ankyrin repeat and SOCS box containing 5"
"ENSCAFG00000030761",47.9801103724191,-1.75649206769238,0.593721659926834,-2.95844363823418,0.00309196778565436,0.0203644937954978,"ZNF835","zinc finger protein 835"
"ENSCAFG00000011002",4993.19786568801,-1.15041035098669,0.388989100094292,-2.95743595568057,0.00310209183306908,0.0204207399660329,"TINAGL1","tubulointerstitial nephritis antigen like 1"
"ENSCAFG00000029203",88.9775752975769,1.04002266269636,0.3516750747334,2.95733970764004,0.00310306040345052,0.0204207399660329,"EIF5A2","eukaryotic translation initiation factor 5A2"
"ENSCAFG00000019161",294.520382349865,-1.53454579304268,0.519724434511928,-2.95261429161737,0.00315095401811951,0.0206633142326159,"GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3"
"ENSCAFG00000010718",352.492465630215,1.18702004522083,0.402093178601138,2.95210192162527,0.00315618734160426,0.0206820516368628,"ICOSLG","inducible T cell costimulator ligand"
"ENSCAFG00000000693",303.845964960959,-1.27771339454538,0.432917696176036,-2.95140024496903,0.0031633670895039,0.0207148788446442,"ANGPT1","angiopoietin 1"
"ENSCAFG00000007568",21.9223059901791,-2.58950166226391,0.878014962454727,-2.94926826192605,0.00318527355529062,0.0207910454177052,"CPA6","carboxypeptidase A6"
"ENSCAFG00000005594",13.0658427771402,-3.38367601117091,1.14821351038731,-2.94690489230486,0.00320971907337061,0.0209206134735692,"PLEKHB1","pleckstrin homology domain containing B1"
"ENSCAFG00000029722",42.2791834192058,1.19594916275339,0.406169539532786,2.94445803131639,0.00323520820569944,0.0210561261869294,"TLCD1","TLC domain containing 1"
"ENSCAFG00000016080",1222.05424239677,-1.00984342825975,0.343096031293075,-2.94332588008615,0.00324706420463574,0.0211035996540405,"TSPYL2","TSPY like 2"
"ENSCAFG00000017910",126.700339534484,-1.579658795804,0.53686930865176,-2.94235258068859,0.00325728832144145,0.0211549492231705,"CCDC69","coiled-coil domain containing 69"
"ENSCAFG00000028642",256.858637822687,-1.00202826315672,0.340542661137001,-2.9424456243196,0.00325630966933464,0.0211549492231705,NA,NA
"ENSCAFG00000005444",29.0596098614579,-3.14374699628973,1.06918376769214,-2.94032428408035,0.00327868906533006,0.0212636063278938,"CHRNA6","cholinergic receptor nicotinic alpha 6 subunit"
"ENSCAFG00000035199",244.502849503693,1.19490634122003,0.406856180396151,2.93692562334083,0.00331483594923321,0.0214781902991682,NA,NA
"ENSCAFG00000017981",37.1978942041052,1.28046899863125,0.43624615612561,2.93519835224075,0.00333334532940458,0.0215719800262213,"SCAMP5","secretory carrier membrane protein 5"
"ENSCAFG00000016126",240.507594167206,-1.29594005280467,0.44174626946259,-2.9336751488162,0.00334974597621961,0.0216550315842866,"SLC2A4","solute carrier family 2 member 4"
"ENSCAFG00000007280",24.0265606931848,-3.21834899409529,1.09739811668992,-2.93270869081021,0.0033601900986381,0.0217071379518618,"RNF180","ring finger protein 180"
"ENSCAFG00000032384",83.5549553775928,-2.42799464996836,0.828047779536924,-2.93219148697698,0.00336579148442177,0.0217356130222712,"IL17B","interleukin 17B"
"ENSCAFG00000032377",260.023848283182,1.04666552685185,0.357218158570756,2.93004569263667,0.00338912164793369,0.0218475378161135,"EVA1A","eva-1 homolog A, regulator of programmed cell death"
"ENSCAFG00000002280",177.614619942125,-1.08313839833378,0.369712294682128,-2.92967914216929,0.00339312166252963,0.021857848813699,"THSD7A","thrombospondin type 1 domain containing 7A"
"ENSCAFG00000015333",38.9515134465277,2.57875355574542,0.880709565495011,2.92804081706097,0.0034110526225405,0.0219500633601007,"NPTX2","neuronal pentraxin 2"
"ENSCAFG00000018123",374.313714289949,1.60611121581956,0.549043423864045,2.92528996070311,0.00344135400776708,0.0221294130774881,"ARSI","arylsulfatase family member I"
"ENSCAFG00000024259",40.8752367571609,1.66703047555165,0.569893611728433,2.9251608392235,0.00344278231572284,0.022130783180949,"LOC610614","collagen alpha-4(VI) chain-like"
"ENSCAFG00000005874",376.419338352293,1.50183795204416,0.513445333438812,2.92502016131992,0.00344433907199165,0.0221329777134933,"MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1"
"ENSCAFG00000020536",70.1720682697994,-1.71789834492888,0.587699137234135,-2.92309148693625,0.0034657466887999,0.0222391518498009,"MIR214","microRNA mir-214"
"ENSCAFG00000017836",93.4471173867569,1.04616867206121,0.358124512716614,2.92124284965953,0.00348637951434434,0.0223400623982142,"PIGW","phosphatidylinositol glycan anchor biosynthesis class W"
"ENSCAFG00000029213",173.870633996015,-8.66737099743798,2.96766606005282,-2.92060185413305,0.00349355978846955,0.0223781981385223,"LOC607979","eukaryotic translation initiation factor 3, subunit L pseudogene"
"ENSCAFG00000002461",27.7602439077075,-1.56553878287456,0.536322089809825,-2.91902722751861,0.00351125553676357,0.0224757379894557,"HEMGN","hemogen"
"ENSCAFG00000006379",231.613862325121,-1.35175284526183,0.463175745593852,-2.91844479794317,0.00351782155157734,0.0225098553323173,NA,NA
"ENSCAFG00000011613",10.4276143452293,-2.71141818806277,0.929697957204488,-2.91645062469077,0.00354038754712609,0.0226383418612055,"CMTM5","CKLF like MARVEL transmembrane domain containing 5"
"ENSCAFG00000006492",50.1115730292974,1.18642247239109,0.407044751185629,2.91472244497763,0.00356005000457505,0.0227082559135959,"B4GALNT4","beta-1,4-N-acetyl-galactosaminyltransferase 4"
"ENSCAFG00000017076",617.594986618663,1.11429239133881,0.38239021244927,2.91401912251256,0.00356808049623849,0.0227515104751398,"GADD45GIP1","GADD45G interacting protein 1"
"ENSCAFG00000007068",60.7145910634076,1.57306271111987,0.541167144621839,2.90679640616229,0.00365150771290341,0.0232022355058213,"RASGEF1A","RasGEF domain family member 1A"
"ENSCAFG00000015068",390.314572982694,-1.82611415638062,0.629010567926215,-2.90315338007935,0.00369425659959873,0.0234248283200879,"ITIH3","inter-alpha-trypsin inhibitor heavy chain 3"
"ENSCAFG00000008450",11.0114954092971,-2.69963791958875,0.930299951662279,-2.90190052656133,0.00370906295960507,0.0235023470972053,"WDR17","WD repeat domain 17"
"ENSCAFG00000007161",836.725867967528,-1.23728997431863,0.426432477723258,-2.90149094863641,0.00371391508483373,0.0235085532185982,"SGCG","sarcoglycan gamma"
"ENSCAFG00000028930",3280.36501722222,-2.38615041772772,0.822357182178159,-2.90159856257055,0.00371263966193949,0.0235085532185982,"LOC607080","musculoskeletal embryonic nuclear protein 1"
"ENSCAFG00000014590",18.1363992924971,3.31508706430059,1.14271757097074,2.90105547382494,0.00371908032985026,0.0235248947158399,"TNFSF18","TNF superfamily member 18"
"ENSCAFG00000017622",172.561787236836,1.41863399360212,0.489255618314382,2.89957629610815,0.00373667392321399,0.0235800503092945,"PRKCB","protein kinase C beta"
"ENSCAFG00000041351",14.8903578798927,-2.80910644741673,0.968773230378434,-2.89965325148322,0.00373575674048637,0.0235800503092945,"MIR8805","microRNA mir-8805"
"ENSCAFG00000030864",22.643638703363,-1.44814076464394,0.49986398539777,-2.897069616831,0.00376666160720876,0.0237187671261683,NA,NA
"ENSCAFG00000013783",131.298323614451,1.30030227197657,0.448924701125546,2.89648190156711,0.00377372408844546,0.0237550257084965,"CCR5","C-C motif chemokine receptor 5"
"ENSCAFG00000023562",370.795637239977,-1.15514444070669,0.398885461759603,-2.89593016404008,0.00378036518097502,0.0237794795903076,"DMD","dystrophin"
"ENSCAFG00000023887",198.991410229349,-1.03654988508606,0.357945226230111,-2.89583380117407,0.00378152615965795,0.0237794795903076,NA,NA
"ENSCAFG00000008199",132.940618369756,1.23789051569783,0.427935798487634,2.89270147548452,0.00381944128512642,0.0239599880273639,"FMN1","formin 1"
"ENSCAFG00000006721",85.2172469833511,-1.64768617204417,0.569744826681629,-2.89197215118356,0.00382831879572844,0.0240070974864059,"RIMBP2","RIMS binding protein 2"
"ENSCAFG00000047451",87.6571788673154,-1.06976435902997,0.370032831286395,-2.8909984968388,0.00384019957143655,0.0240653387458469,"ZNF382","zinc finger protein 382"
"ENSCAFG00000004890",84.0368662714214,-1.60366407112446,0.554991814972695,-2.88952742700062,0.00385821348638682,0.0241449916840517,"VILL","villin like"
"ENSCAFG00000010529",491.770799665066,-1.47179045827569,0.509490772073514,-2.88874801850842,0.00386778877552174,0.0241759197182019,"PCSK6","proprotein convertase subtilisin/kexin type 6"
"ENSCAFG00000019176",42.3811500545731,2.1678365459483,0.750455850270429,2.88869297929667,0.0038684657656823,0.0241759197182019,"ZNF185","zinc finger protein 185 with LIM domain"
"ENSCAFG00000019228",26.9164546182386,-2.20519753245412,0.764325061208282,-2.88515664914615,0.00391218944496269,0.0243738905173505,"C20H19orf77","chromosome 20 open reading frame, human C19orf77"
"ENSCAFG00000018940",89.1692098412777,-4.54635679921169,1.57645837636105,-2.88390538398234,0.00392776744993434,0.024446771147019,"ADGRG4","adhesion G protein-coupled receptor G4"
"ENSCAFG00000029504",46.336812610685,-1.37483758419395,0.47669715729207,-2.88409016744271,0.00392546339236863,0.024446771147019,"ZNF432","zinc finger protein 432"
"ENSCAFG00000015163",341.581626335698,1.14579040799027,0.397481476255584,2.88262592456891,0.00394375470208461,0.024520217439284,"CFP","complement factor properdin"
"ENSCAFG00000001833",321.402671589207,-1.62061922631395,0.562393663168672,-2.88164560244681,0.00395604409927979,0.0245837030639711,"ABCB4","ATP binding cassette subfamily B member 4"
"ENSCAFG00000017007",18.9610172140776,2.26006160854722,0.785048348780302,2.87888206128781,0.00399087549874322,0.0247624646363247,"ASPHD1","aspartate beta-hydroxylase domain containing 1"
"ENSCAFG00000004366",458.468541796715,-1.30962292992199,0.45515775322788,-2.87729456575096,0.00401100982558047,0.0248619809168298,"MAGI2","membrane associated guanylate kinase, WW and PDZ domain containing 2"
"ENSCAFG00000045190",68.8664445395844,-1.32179492531442,0.459505265534442,-2.87656099822287,0.00402034483452623,0.0249028910821623,NA,NA
"ENSCAFG00000031804",67.999387353687,-1.08006485325961,0.375582317620895,-2.87570740843504,0.00403123201100299,0.0249533535528129,NA,NA
"ENSCAFG00000007574",126.308458633443,-2.65177508455885,0.92229132399011,-2.87520332847378,0.00403767390016412,0.0249847364579982,"CYP26A1","cytochrome P450 family 26 subfamily A member 1"
"ENSCAFG00000003363",10.1461574310006,-2.62930550377898,0.915979536107,-2.87048498370802,0.00409842662502021,0.0252662313027228,NA,NA
"ENSCAFG00000001907",26.7464973040873,-2.7616951179306,0.96251629568311,-2.86924505103635,0.00411452887257649,0.0253311985458048,"CORIN","corin, serine peptidase"
"ENSCAFG00000047084",70.025556472209,2.39279248408701,0.834031846397442,2.86894618523568,0.00411841863657384,0.0253465771512829,NA,NA
"ENSCAFG00000010691",16.1486913033927,4.52163945132761,1.57678465582147,2.86763283409295,0.00413555159642737,0.0254176611955919,"CERS3","ceramide synthase 3"
"ENSCAFG00000032339",12.9770662913497,-4.62483328840554,1.61556730456545,-2.8626682870693,0.00420090107896372,0.0257324620077391,"CYP2A13","cytochrome P450 family 2 subfamily A polypeptide 13"
"ENSCAFG00000020249",37.7503404638566,-1.77867131752602,0.621446512478792,-2.86214707430146,0.00420781597690185,0.0257574913463394,"CLCA2","chloride channel accessory 2"
"ENSCAFG00000047070",57.1162658010216,1.05188331526099,0.367733424126145,2.86045065868193,0.00423039376854458,0.0258714910565918,NA,NA
"ENSCAFG00000030867",10.9926931576895,2.95331263001133,1.03272167014476,2.85973725098396,0.00423992137138518,0.0259191702229928,"HPCAL4","hippocalcin like 4"
"ENSCAFG00000000354",38.1481812849945,-1.21263265825897,0.42405703264136,-2.85959803733413,0.00424178284592661,0.0259218481232113,"LTC4S","leukotriene C4 synthase"
"ENSCAFG00000001188",24.008934405064,-3.54463102665579,1.24006854024053,-2.85841541143222,0.00425762607032288,0.0259862543467535,"IP6K3","inositol hexakisphosphate kinase 3"
"ENSCAFG00000018254",139.244509852256,-1.77032209992475,0.619343406569349,-2.85838531765579,0.00425802992535898,0.0259862543467535,"GREB1L","GREB1 like retinoic acid receptor coactivator"
"ENSCAFG00000033113",40.242035634497,1.49186346251323,0.522131089342119,2.85725844134846,0.00427317750611577,0.0260586694951707,NA,NA
"ENSCAFG00000000039",14.5601315720737,4.58921304344249,1.60705019341131,2.85567498903124,0.00429454500665027,0.0261477629943524,"DOK6","docking protein 6"
"ENSCAFG00000024440",73.6131523061445,1.16949123627018,0.409602514248757,2.85518568755642,0.00430116733036528,0.0261719849922704,"MEX3A","mex-3 RNA binding family member A"
"ENSCAFG00000001106",2039.86629681002,-1.60106249443005,0.560857704783266,-2.85466791447352,0.00430818507781216,0.0262045285410946,"LAMA2","laminin subunit alpha 2"
"ENSCAFG00000038694",29.2562267645864,-2.07284192334724,0.726219873395112,-2.85428972586031,0.00431331749672231,0.0262138338092122,NA,NA
"ENSCAFG00000045603",19.368981566841,-2.31079776072353,0.809621856817531,-2.85416919178397,0.00431495443608179,0.0262138338092122,NA,NA
"ENSCAFG00000049064",48.4522384138888,-1.26410775794104,0.442904597428101,-2.85413103698083,0.00431547272308045,0.0262138338092122,NA,NA
"ENSCAFG00000005291",66.751928220214,-2.00695227844525,0.703276181869197,-2.85371853929574,0.00432107961165117,0.0262391399825873,"WNT11","Wnt family member 11"
"ENSCAFG00000000446",2647.99857052924,-1.10691654451584,0.3885490582513,-2.8488462936897,0.00438780731505736,0.0266088441606759,"PTPRB","protein tyrosine phosphatase receptor type B"
"ENSCAFG00000018619",830.2736172533,-1.19408864930995,0.419647523819685,-2.84545620200783,0.00443478577422315,0.0268311906094278,"PTGER4","prostaglandin E receptor 4"
"ENSCAFG00000041041",81.2804072515242,1.37142801798488,0.48207922495184,2.84481874970216,0.00444367006467061,0.0268760131344127,NA,NA
"ENSCAFG00000004082",170.272514645333,-1.60066429959299,0.56314132406895,-2.84238472862809,0.00447774202958227,0.0270641088950291,"ABTB1","ankyrin repeat and BTB domain containing 1"
"ENSCAFG00000018608",1264.13434848788,-2.48642147713291,0.87565357847273,-2.83950358710301,0.00451837870915203,0.0272735149726111,"C7","complement C7"
"ENSCAFG00000018449",21.7274993827187,4.03677058419291,1.42195142725842,2.83889485028049,0.00452700719193258,0.0273165433970458,"ISL1","ISL LIM homeobox 1"
"ENSCAFG00000014457",29.7483475829427,-1.88241406850697,0.663673714098803,-2.83635471545394,0.00456317342079426,0.027489232936184,"NDP","norrin cystine knot growth factor NDP"
"ENSCAFG00000004443",3395.28998487674,-2.31464400702237,0.816293720528707,-2.83555287614266,0.00457464416828085,0.0275401140325827,"FOSB","FosB proto-oncogene, AP-1 transcription factor subunit"
"ENSCAFG00000023636",366.93833395949,-1.59764128662663,0.563917661930382,-2.83311092111859,0.00460973872277977,0.0277147414594065,"PRSS22","serine protease 22"
"ENSCAFG00000028878",559.847012418543,-1.32706083318279,0.468510191710534,-2.83251219858778,0.00461838039713866,0.0277483752597467,NA,NA
"ENSCAFG00000038670",22.1138939403835,-1.68012737966992,0.59364349335001,-2.83019589785906,0.00465195110917675,0.027922439567969,NA,NA
"ENSCAFG00000016907",216.970910207836,3.97638035277941,1.40538690666064,2.82938480067936,0.00466375866916118,0.0279474038966759,"IGF2BP1","insulin like growth factor 2 mRNA binding protein 1"
"ENSCAFG00000031630",64.0918500586069,1.21824055819963,0.430735690099482,2.82827865487132,0.00467990514060554,0.0280071483784316,"GNG4","G protein subunit gamma 4"
"ENSCAFG00000004356",268.267803108066,-3.28414711388686,1.16133596766233,-2.82790441813109,0.0046853793420556,0.0280214920191049,"LOC485143","tripartite motif-containing protein 64"
"ENSCAFG00000024967",104.44227691496,-2.50364036817959,0.885560093773777,-2.82718291596726,0.00469594958286343,0.0280570662249101,"ASIP","agouti signaling protein"
"ENSCAFG00000017137",117.033434128331,-1.81142607136643,0.640746848855012,-2.8270542018324,0.00469783755425666,0.0280591406036628,"TENM2","teneurin transmembrane protein 2"
